2005-11-22,214 ,869.617,1059723600,4500600972,
2005-11-23,215 ,876.229,991692000,3944070407,
2005-11-24,216 ,881.493,1462900800,6102429919,
2005-11-25,217 ,884.105,1300354600,5127946933,
2005-11-28,218 ,880.167,973973500,4239101597,
2005-11-29,219 ,871.31,841499400,3597357382,
2005-11-30,220 ,873.825,804073800,3676845309,
2005-12-01,221 ,873.067,706923500,3355702993,
2005-12-02,222 ,869.936,849202100,3937214093,
2005-12-05,223 ,859.61,1028689700,4606548004,
2005-12-06,224 ,866.075,1030351400,4737134619,
2005-12-07,225 ,873.838,984295500,4368779146,
2005-12-08,226 ,874.056,1025917400,5018813137,
2005-12-09,227 ,887.358,1271952600,5793086795,
2005-12-12,228 ,888.518,1069928000,5082260512,
2005-12-13,229 ,889.101,1054723800,5148218278,
2005-12-14,230 ,898.153,1386837600,6757243552,
2005-12-15,231 ,896.434,1625978200,7498123901,
2005-12-16,232 ,902.561,1145210700,5418465602,
2005-12-19,233 ,902.91,993632700,4380561278,
2005-12-20,234 ,907.318,1029465900,4665761570,
2005-12-21,235 ,903.144,1027397600,4892864878,
2005-12-22,236 ,908.754,894702600,4441384591,
2005-12-23,237 ,915.89,1190699900,5799046691,
2005-12-26,238 ,922.378,1534265000,7501782773,
2005-12-27,239 ,919.36,1205035900,5640640118,
2005-12-28,240 ,920.919,1213103200,5731256513,
2005-12-29,241 ,932.031,1725495900,8798040548,
2005-12-30,242 ,923.451,1560025100,8517980122,
2006-01-04,243 ,941.428,2112689900,11442608327,
2006-01-05,244 ,959.134,2731174300,14693493720,
2006-01-06,245 ,970.032,3028636800,16170989866,
2006-01-09,246 ,975.253,2432955200,12626400277,
2006-01-10,247 ,978.154,2273530200,12344022953,
2006-01-11,248 ,973.477,2652413800,13488346780,
2006-01-12,249 ,983.716,2189668000,11028175836,
2006-01-13,250 ,978.809,2228186100,11215633222,
2006-01-16,251 ,961.439,2030521500,9896151721,
2006-01-17,252 ,964.29,1603727600,8076118846,
2006-01-18,253 ,983.622,2082351800,10389841771,
2006-01-19,254 ,991.222,2645560900,12714862349,
2006-01-20,255 ,993.34,2614706200,12929890431,
2006-01-23,256 ,996.162,2254601900,11459294356,
2006-01-24,257 ,999.093,2419799100,13914239772,
2006-01-25,258 ,1009.597,2180075800,11644197379,
2006-02-06,259 ,1033.234,2503877100,13466978183,
2006-02-07,260 ,1029.937,3295478700,17669257813,
2006-02-08,261 ,1033.072,2698672900,13692515175,
2006-02-09,262 ,1019.599,2383960100,12115067169,
2006-02-10,263 ,1032.337,2202445300,11411753871,
2006-02-13,264 ,1031.614,2215729800,11454695538,
2006-02-14,265 ,1038.531,1855622000,9730559347,
2006-02-15,266 ,1041.66,2478462800,12747811508,
2006-02-16,267 ,1020.121,2615989200,13407183725,
2006-02-17,268 ,1020.368,2102687500,10774127956,
2006-02-20,269 ,1021.639,1881888300,10303300141,
2006-02-21,270 ,1038.816,2367803900,13180216400,
2006-02-22,271 ,1037.885,2538070400,13435059019,
2006-02-23,272 ,1041.373,1978503700,10259755542,
2006-02-24,273 ,1049.444,1967610400,10286380796,
2006-02-27,274 ,1047.845,2287209900,12520438962,
2006-02-28,275 ,1053.01,1935326700,10427830678,
2006-03-01,276 ,1056.619,1942573000,10518419421,
2006-03-02,277 ,1038.666,2487786100,13748692907,
2006-03-03,278 ,1041.677,2120053900,11437141697,
2006-03-06,279 ,1038.873,1787096300,9091203924,
2006-03-07,280 ,1014.973,1933651600,9676508800,
2006-03-08,281 ,1009.271,1746305500,8818082801,
2006-03-09,282 ,1004.344,1273509900,6640051345,
2006-03-10,283 ,1008.897,1188798300,6337829115,
2006-03-13,284 ,1019.864,1176591100,6101943506,
2006-03-14,285 ,1018.272,1134803000,5861599356,
2006-03-15,286 ,1028.958,1484206800,7822300458,
2006-03-16,287 ,1027.616,1478433900,7936360041,
2006-03-17,288 ,1024.015,1500192400,7945174864,
2006-03-20,289 ,1037.659,1538991200,8246315688,
2006-03-21,290 ,1040.757,1907766200,10271579935,
2006-03-22,291 ,1047.666,1864057500,10034541922,
2006-03-23,292 ,1048.537,2046788500,10825049824,
2006-03-24,293 ,1042.601,2009823700,11031900342,
2006-03-27,294 ,1050.707,1713407000,9201788180,
2006-03-28,295 ,1055.982,2227399900,10630507500,
2006-03-29,296 ,1065.294,3052634500,15882110482,
2006-03-30,297 ,1055.634,2201249400,12089930817,
2006-03-31,298 ,1061.088,2227619000,12045672446,
2006-04-03,299 ,1079.322,2772976100,15703156870,
2006-04-04,300 ,1089.371,3114875700,17525218334,
2006-04-05,301 ,1099.97,3293691400,18539588008,
2006-04-06,302 ,1103.237,3616704900,19687813538,
2006-04-07,303 ,1103.154,3257086000,17760103659,
2006-04-10,304 ,1117.91,3206752000,17246470925,
2006-04-11,305 ,1123.308,3560752000,19796708290,
2006-04-12,306 ,1117.073,3033384500,15991141463,
2006-04-13,307 ,1093.925,3382414600,17190084945,
2006-04-14,308 ,1118.607,3352796200,16782531968,
2006-04-17,309 ,1124.414,3570454800,18349161711,
2006-04-18,310 ,1131.281,3231722300,17403457422,
2006-04-19,311 ,1138.241,3432289800,19364959974,
2006-04-20,312 ,1134.381,3788565100,21561233693,
2006-04-21,313 ,1149.158,4077291000,22750697130,
2006-04-24,314 ,1142.698,4593621900,26245896335,
2006-04-25,315 ,1141.93,3861112500,22885232669,
2006-04-26,316 ,1155.726,4182430100,25476171649,
2006-04-27,317 ,1155.268,3198045100,18862520936,
2006-04-28,318 ,1172.347,4080185800,24343009251,
2006-05-08,319 ,1218.445,4491282100,26536314891,
2006-05-09,320 ,1251.611,5599386100,33111916341,
2006-05-10,321 ,1265.933,5566704300,33568258225,
2006-05-11,322 ,1255.035,6113372500,37299607468,
2006-05-12,323 ,1296.257,5492033100,34261843942,
2006-05-15,324 ,1352.155,7353400500,45768188032,
2006-05-16,325 ,1331.127,7965817000,50916396723,
2006-05-17,326 ,1335.523,6182328700,39133826398,
2006-05-18,327 ,1331.201,5205636300,31832852065,
2006-05-19,328 ,1366.097,6712386900,36222359895,
2006-05-22,329 ,1373.674,6626217200,38198875541,
2006-05-23,330 ,1317.654,5687238800,32747751170,
2006-05-24,331 ,1308.242,5117663200,31096815588,
2006-05-25,332 ,1307.697,3404643600,20482556624,
2006-05-26,333 ,1331.02,3638566500,21741991960,
2006-05-29,334 ,1366.292,4448001100,27100627303,
2006-05-30,335 ,1378.756,4476102700,28992430923,
2006-05-31,336 ,1365.451,4733588300,29359692213,
2006-06-01,337 ,1402.879,5349345300,31383492665,
2006-06-02,338 ,1390.116,6410916200,37407323630,
2006-06-05,339 ,1403.163,5510181900,29784741526,
2006-06-06,340 ,1399.142,4683527800,26497855270,
2006-06-07,341 ,1320.233,5204764700,31076290204,
2006-06-08,342 ,1325.979,4567750900,26462585864,
2006-06-09,343 ,1294.185,3739262300,21631040581,
2006-06-12,344 ,1297.67,2503333100,15025360038,
2006-06-13,345 ,1298.276,2782303100,16716170449,
2006-06-14,346 ,1283.88,2880166100,15982326444,
2006-06-15,347 ,1285.385,2324130200,12947893429,
2006-06-16,348 ,1318.01,2840803200,16152374694,
2006-06-19,349 ,1334.893,3072625800,18672646769,
2006-06-20,350 ,1338.223,2779705800,16416714736,
2006-06-21,351 ,1333.532,3244547900,18271592334,
2006-06-22,352 ,1331.553,2595315700,14642393269,
2006-06-23,353 ,1339.446,2565164400,15125536432,
2006-06-26,354 ,1363.413,2959592000,18564767865,
2006-06-27,355 ,1363.896,2645473400,16022196955,
2006-06-28,356 ,1362.885,2579165700,14836163873,
2006-06-29,357 ,1395.124,4243920100,24225652463,
2006-06-30,358 ,1393.963,3839674500,22942443838,
2006-07-03,359 ,1420.328,3829738500,24423131531,
2006-07-04,360 ,1411.013,4274980300,28116073765,
2006-07-05,361 ,1393.009,3344600500,21154127198,
2006-07-06,362 ,1418.675,3248073400,21637516912,
2006-07-07,363 ,1410.429,3355617600,22529571028,
2006-07-10,364 ,1412.124,2760736900,18616784852,
2006-07-11,365 ,1418.575,2853737900,18958953195,
2006-07-12,366 ,1419.199,3629341700,24831173387,
2006-07-13,367 ,1346.088,4897067300,31700087656,
2006-07-14,368 ,1357.129,3265910500,21065092098,
2006-07-17,369 ,1372.254,2420555200,16046823874,
2006-07-18,370 ,1373.416,2272454400,14797115329,
2006-07-19,371 ,1336.644,2522764700,15923621350,
2006-07-20,372 ,1345.194,1845062100,11505538297,
2006-07-21,373 ,1356.033,2039364800,12442432415,
2006-07-24,374 ,1358.122,1996619000,12517728783,
2006-07-25,375 ,1374.17,2202350900,14089738586,
2006-07-26,376 ,1371.295,1963344200,12059952444,
2006-07-27,377 ,1355.545,2381875500,14751696304,
2006-07-28,378 ,1341.393,2155750500,13809393177,
2006-07-31,379 ,1294.328,2218121100,13115400910,
2006-08-01,380 ,1282.057,1744388700,10137959452,
2006-08-02,381 ,1275.088,1781328400,10180840409,
2006-08-03,382 ,1271.744,1294047300,8115991949,
2006-08-04,383 ,1241.908,1605362800,9762333439,
2006-08-07,384 ,1224.102,1511651900,8515702534,
2006-08-08,385 ,1252.386,1425048100,8387431317,
2006-08-09,386 ,1251.298,1285947400,7485120544,
2006-08-10,387 ,1271.473,1769900600,10020038303,
2006-08-11,388 ,1275.654,1530322700,9033367272,
2006-08-14,389 ,1245.721,1644446900,9870530858,
2006-08-15,390 ,1265.863,1431936000,8592504024,
2006-08-16,391 ,1283.567,2080274300,12267020733,
2006-08-17,392 ,1271.627,1545790400,8843865980,
2006-08-18,393 ,1267.866,1396452400,7951341069,
2006-08-21,394 ,1270.562,1506476600,8661631085,
2006-08-22,395 ,1285.268,1720094200,11224121514,
2006-08-23,396 ,1285.68,1909287500,12215591075,
2006-08-24,397 ,1292.401,1508130600,9416605611,
2006-08-25,398 ,1295.437,1855793700,11586280956,
2006-08-28,399 ,1325.894,2618329000,16640986510,
2006-08-29,400 ,1330.155,3176637600,20558598283,
2006-08-30,401 ,1334.671,2113994900,12994582488,
2006-08-31,402 ,1338.694,2318827400,13932000999,
2006-09-01,403 ,1318.099,2503368800,14832251927,
2006-09-04,404 ,1337.243,2109534000,12470373587,
2006-09-05,405 ,1340.682,2686811000,15959669593,
2006-09-06,406 ,1346.367,2315311200,13799604057,
2006-09-07,407 ,1328.377,2188644900,13054999552,
2006-09-08,408 ,1332.153,1723027300,10157793916,
2006-09-11,409 ,1338.755,2094726600,12839285596,
2006-09-12,410 ,1347.639,2730189100,15787258083,
2006-09-13,411 ,1338.386,3282119100,18701751194,
2006-09-14,412 ,1338.278,2221728400,13679517835,
2006-09-15,413 ,1362.322,3605714800,19594629097,
2006-09-18,414 ,1375.563,3145485100,18187622927,
2006-09-19,415 ,1378.309,2664830100,15942860310,
2006-09-20,416 ,1378.459,2344588000,14017239840,
2006-09-21,417 ,1387.37,2609412100,16026131513,
2006-09-22,418 ,1374.852,2826504200,18173169466,
2006-09-25,419 ,1372.399,2458478000,15493803707,
2006-09-26,420 ,1357.646,1970327800,11953758768,
2006-09-27,421 ,1371.117,1758032300,10897805770,
2006-09-28,422 ,1387.002,2168779200,14070853853,
2006-09-29,423 ,1403.265,2716674200,17347640073,
2006-10-09,424 ,1436.074,3919186200,23762250623,
2006-10-10,425 ,1437.245,3840048600,24024747915,
2006-10-11,426 ,1435.906,3161798700,18592012045,
2006-10-12,427 ,1426.5,3795623700,21048271007,
2006-10-13,428 ,1430.882,2829515600,16770803951,
2006-10-16,429 ,1418.517,2849218600,17341289788,
2006-10-17,430 ,1414.448,2422440300,15151115999,
2006-10-18,431 ,1437.593,2429030800,15015405334,
2006-10-19,432 ,1439.377,2382026700,14441180899,
2006-10-20,433 ,1440.182,2656014300,16526648077,
